"company","category","size","title","level","city","url","updated"
"Radware","Cybersecurity","l","EMEA Regional Technical Support Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/emea-regional-technical-support-manager-at-radware-4381732089?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-09"
"Comda","Cybersecurity","m","Customer Technical Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-technical-support-at-comda-4381285853?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-09"
"Comda","Cybersecurity","m","Customer Service Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-service-representative-at-comda-4381291488?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-09"
"Candex Technologies","Fintech","m","Customer Support Specialist – Nordic Languages (Swedish/Norwegian/Danish)","Representative","רמת גן","https://il.linkedin.com/jobs/view/customer-support-specialist-%E2%80%93-nordic-languages-swedish-norwegian-danish-at-candex-4381419857?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-09"
"KMS Lighthouse","Productivity","m","Support Engineer","Representative","פתח תקווה","https://www.comeet.com/jobs/kmslh/97.008/support-engineer/DB.362?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-08"
"AutoFleet","Automotive","m","Head of Customer Success Management","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-customer-success-management-at-autofleet-4372313825?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-08"
"Tata Consultancy Services","AI/ML","l","Help Desk Operator","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/help-desk-operator-at-tata-consultancy-services-4381502716?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-08"
"KLA","Robotics & Automation","l","Customer Support Engineer","Representative","מגדל העמק","https://il.linkedin.com/jobs/view/customer-support-engineer-at-kla-4381261703?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-08"
"BrandShield","Cybersecurity","m","Junior Customer Success manager","Representative","הרצליה","https://www.comeet.com/jobs/brandshield/13.002/junior-customer-success-manager/B2.12D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-07"
"Cycode","Cybersecurity","m","Technical Support Engineer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/cycode/A8.00D/technical-support-engineer/40.26C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-07"
"DealHub","Productivity","l","Customer Support Specialist","Representative","חולון","https://www.comeet.com/jobs/dealhub/86.005/customer-support-specialist/9A.E5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-06"
"Faye","Fintech","m","Customer Experience Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-experience-specialist-at-faye-4373557813?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-06"
"Israel Aerospace Industries","Aerospace","l","מנהל/ת פרויקט תמיכה בלקוח","Manager","אשדוד","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%AA%D7%9E%D7%99%D7%9B%D7%94-%D7%91%D7%9C%D7%A7%D7%95%D7%97-at-iai-israel-aerospace-industries-4371518589?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-06"
"Plus500","Fintech","l","Customer Support Representative","Representative","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/customer-support-representative/1E.B5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Gilat Satellite Networks","Telecommunications","l","QA Integration Team Lead","Manager","פתח תקווה","https://www.comeet.com/jobs/gilat/39.005/qa-integration-team-lead/4C.46D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Priority Software","Cloud Computing","l","ERP Support Specialist (Nesher)","Representative","ראש העין","https://il.linkedin.com/jobs/view/erp-support-specialist-nesher-at-priority-software-4380456306?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Priority Software","Cloud Computing","l","Technical Support Representatives","Representative","ראש העין","https://il.linkedin.com/jobs/view/technical-support-representatives-at-priority-software-4380461004?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"FormTitan","Productivity","m","Customer Success Manager","Representative","אליכין","https://il.linkedin.com/jobs/view/customer-success-manager-at-titan-4380462092?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Duve","E-commerce & Retail","m","Technical Support - Tier 2","Representative",,"https://il.linkedin.com/jobs/view/technical-support-tier-2-at-duve-4370329483?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"proteanTecs","AI/ML","l","Information Technology Support Engineer","Representative","חיפה","https://il.linkedin.com/jobs/view/information-technology-support-engineer-at-proteantecs-4381440437?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Cato Networks","Cybersecurity","l","Support Operations Engineer","Representative","בני ברק","https://il.linkedin.com/jobs/view/support-operations-engineer-at-cato-networks-4363069422?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"AudioCodes","Telecommunications","l","Customer Success Team Leader – Meeting Insights","Manager","ראש העין","https://il.linkedin.com/jobs/view/customer-success-team-leader-%E2%80%93-meeting-insights-at-audiocodes-4381429846?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"AudioCodes","Telecommunications","l","Help Desk Technician","Representative","ראש העין","https://il.linkedin.com/jobs/view/help-desk-technician-at-audiocodes-4379858862?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-05"
"Paragon","Cybersecurity","l","IT Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/it-support-at-paragon-4370686616?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Kramer Electronics","Telecommunications","l","EMEA Customer Operations Specialist","Representative","ירושלים","https://il.linkedin.com/jobs/view/emea-customer-operations-specialist-at-kramer-4380995178?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Revuze","AI/ML","m","Enterprise Customer Success & Project Manager","Manager","נתניה","https://il.linkedin.com/jobs/view/enterprise-customer-success-project-manager-at-revuze-4375307442?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Edwards Lifesciences","Health","xl","IT Tech Support","Representative","קיסריה","https://il.linkedin.com/jobs/view/it-tech-support-at-edwards-lifesciences-4363029283?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"KELA","Cybersecurity","xs","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-kela-cyber-threat-intelligence-4380948472?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"PTC","Productivity","xl","Technical Support Analyst","Representative","חיפה","https://il.linkedin.com/jobs/view/technical-support-analyst-at-ptc-4378560785?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Varonis Systems","Cybersecurity","l","Support Escalation Engineer","Representative","הרצליה","https://il.linkedin.com/jobs/view/support-escalation-engineer-at-varonis-4380789550?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Align Technology","Health","xl","Dental Clinical Application Support","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/dental-clinical-application-support-at-align-technology-4361911466?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"MediWound","Health","m","Information Systems & Application Support - 224","Representative","יבנה","https://il.linkedin.com/jobs/view/information-systems-application-support-224-at-mediwound-4368014406?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Mobileye","Automotive","l","Software Integration Team Lead","Manager","ירושלים","https://il.linkedin.com/jobs/view/software-integration-team-lead-at-mobileye-4379670138?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Cato Networks","Cybersecurity","l","Customer Success Manager, AI Security","Representative","בני ברק","https://il.linkedin.com/jobs/view/customer-success-manager-ai-security-at-cato-networks-4362222444?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-03"
"Elbit Systems","Aerospace","l","Customer Service Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/customer-service-manager-at-elbit-systems-israel-4378162091?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-03"
"Moon Active","Gaming","l","Support Knowledge Specialist","Representative","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/support-knowledge-specialist/BF.941?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"Amazon","E-commerce & Retail","l","ITS Support Eng I (ONS), IT Services, IT Services","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/its-support-eng-i-ons-it-services-it-services-at-amazon-4346462901?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"SalesForce","AI/ML","l","Customer Success Manager, Core/ Marketing Cloud Solutions","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-core-marketing-cloud-solutions-at-salesforce-4379911087?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"Israel Aerospace Industries","Aerospace","l","קניין/ית שירותי מיקור חוץ","Representative","לוד","https://il.linkedin.com/jobs/view/%D7%A7%D7%A0%D7%99%D7%99%D7%9F-%D7%99%D7%AA-%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99-%D7%9E%D7%99%D7%A7%D7%95%D7%A8-%D7%97%D7%95%D7%A5-at-iai-israel-aerospace-industries-4370246111?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"Justt","Fintech","m","Customer Success Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-manager-at-justt-4379570959?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-01"
"Bluebird Aero Systems","Aerospace","m","Information Technology Help Desk Technician","Representative","קדימה צורן","https://il.linkedin.com/jobs/view/information-technology-help-desk-technician-at-bluebird-aero-systems-ltd-4376654552?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-01"
"Applause","Productivity","l","Customer Success/ Project Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/%E2%80%8Bcustomer-success-project-manager-at-applause-4328152455?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-27"
"Quantum Machines","IoT","m","Customer Success Physicist- Israel","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/customer-success-physicist-israel-at-quantum-machines-4318284445?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-27"
"Israel Aerospace Industries","Aerospace","l","מנהל/ת פרויקט לשירות לקוח אזרחי","Manager","לוד","https://il.linkedin.com/jobs/view/%D7%9E%D7%A0%D7%94%D7%9C-%D7%AA-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%9C%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%95%D7%97-%D7%90%D7%96%D7%A8%D7%97%D7%99-at-iai-israel-aerospace-industries-4359035564?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-27"
"Payoneer Global","Fintech","l","Director of Customer Care Strategy","Executive","פתח תקווה","https://il.linkedin.com/jobs/view/director-of-customer-care-strategy-at-payoneer-4377031384?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Oriient","AI/ML","s","Technical Support – Night Shifts (Student Position)","Student","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-support-%E2%80%93-night-shifts-student-position-at-oriient-4378320703?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"CyberInt","Cybersecurity","m","Cloud Support Team Lead","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/cloud-support-team-lead-at-cyberint-a-check-point-company-4375290975?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"CyberInt","Cybersecurity","m","Tier 3 Cloud Support Engineer","Representative","פתח תקווה","https://il.linkedin.com/jobs/view/tier-3-cloud-support-engineer-at-cyberint-a-check-point-company-4375295866?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Play Perfect","Digital Media","m","Senior Support & Compliance Agent","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-support-compliance-agent-at-play-perfect-4375563049?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Intel","Semiconductors","l","WiFi System Integration Team Lead","Manager","חיפה","https://il.linkedin.com/jobs/view/wifi-system-integration-team-lead-at-intel-4328799094?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Israel Aerospace Industries","Aerospace","l","Customer Support Manager","Manager","אשדוד","https://il.linkedin.com/jobs/view/customer-support-manager-at-iai-israel-aerospace-industries-4375289796?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Palo Alto Networks","Cybersecurity","xl","Senior Technical Support Engineer (XSIAM)","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-technical-support-engineer-xsiam-at-palo-alto-networks-4375546004?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Elbit Systems","Aerospace","l","טכנאי.ת שירות צב""דים","Representative","חיפה","https://il.linkedin.com/jobs/view/%D7%98%D7%9B%D7%A0%D7%90%D7%99-%D7%AA-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%A6%D7%91-%D7%93%D7%99%D7%9D-at-elbit-systems-israel-4375565370?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"Nayax","Fintech","l","Support Manager - Nayax Energy","Manager","הרצליה","https://il.linkedin.com/jobs/view/support-manager-nayax-energy-at-nayax-4377874502?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-25"
"Citi","Fintech","l","Digital Client Support Officer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/digital-client-support-officer-at-citi-4376765136?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-25"
